# Time-averaged data for fix ave_time
# TimeStep v_kinetic_energy v_potential_energy
13640 1.50262 14.5244
13650 1.49863 14.5245
13660 1.50024 14.5246
13670 1.50685 14.5248
13680 1.50406 14.525
13690 1.49726 14.5251
13700 1.49093 14.5252
13710 1.48235 14.5252
13720 1.48289 14.5254
13730 1.49669 14.5255
13740 1.5051 14.5257
13750 1.50412 14.526
13760 1.50806 14.5261
13770 1.50011 14.5263
13780 1.50197 14.5266
13790 1.50328 14.5269
13800 1.49321 14.5272
13810 1.48483 14.5275
13820 1.49412 14.5278
13830 1.5052 14.5281
13840 1.50538 14.5285
13850 1.49796 14.5288
13860 1.49616 14.5292
13870 1.49016 14.5295
13880 1.49328 14.5299
13890 1.49288 14.5302
13900 1.49096 14.5305
13910 1.49404 14.5308
13920 1.48351 14.5311
13930 1.49655 14.5314
13940 1.49634 14.5316
13950 1.49463 14.5319
13960 1.49096 14.5321
13970 1.49523 14.5323
13980 1.50002 14.5324
13990 1.49168 14.5325
14000 1.49962 14.5326
14010 1.5155 14.5326
14020 1.50791 14.5326
14030 1.50894 14.5325
14040 1.50487 14.5325
14050 1.5086 14.5325
14060 1.51458 14.5326
14070 1.50494 14.5326
14080 1.50677 14.5326
14090 1.50327 14.5326
14100 1.50125 14.5327
14110 1.50336 14.5327
14120 1.50878 14.5326
14130 1.51672 14.5325
14140 1.51433 14.5323
14150 1.51885 14.5322
14160 1.50607 14.5321
14170 1.5034 14.5321
14180 1.50924 14.532
14190 1.51562 14.5319
14200 1.51166 14.5318
14210 1.51608 14.5317
14220 1.50415 14.5316
14230 1.50372 14.5315
14240 1.5056 14.5313
14250 1.51259 14.5313
14260 1.51062 14.5312
14270 1.496 14.5311
14280 1.50262 14.531
14290 1.49585 14.5308
14300 1.49201 14.5307
14310 1.48343 14.5305
14320 1.48339 14.5304
14330 1.47666 14.5303
14340 1.48158 14.5301
14350 1.47843 14.5299
14360 1.47762 14.5296
14370 1.48198 14.5294
14380 1.48374 14.5292
14390 1.49599 14.5291
14400 1.50195 14.5289
14410 1.50512 14.5288
14420 1.50814 14.5287
14430 1.51327 14.5287
14440 1.52024 14.5286
14450 1.52393 14.5286
14460 1.5215 14.5285
14470 1.52347 14.5284
14480 1.51185 14.5283
14490 1.50719 14.5283
14500 1.51486 14.5282
14510 1.50675 14.5282
14520 1.50327 14.5281
14530 1.51446 14.528
14540 1.50373 14.5279
14550 1.50471 14.5278
14560 1.51276 14.5278
14570 1.50202 14.5277
14580 1.51137 14.5276
14590 1.51699 14.5275
14600 1.50655 14.5274
