# Time-averaged data for fix ave_time
# TimeStep v_kinetic_energy v_potential_energy
14770 1.51764 14.526
14780 1.5202 14.5261
14790 1.48398 14.5261
14800 1.47772 14.5262
14810 1.50506 14.526
14820 1.48482 14.5262
14830 1.47754 14.5263
14840 1.49302 14.5266
14850 1.5039 14.5268
14860 1.51531 14.5267
14870 1.50497 14.5268
14880 1.50373 14.527
14890 1.5015 14.527
14900 1.48446 14.527
14910 1.49948 14.5272
14920 1.49552 14.5271
14930 1.50911 14.527
14940 1.52226 14.5269
14950 1.52028 14.5267
14960 1.50785 14.5266
14970 1.51791 14.5264
14980 1.50626 14.526
14990 1.50261 14.5258
15000 1.4867 14.5256
15010 1.49488 14.5255
15020 1.46247 14.5254
15030 1.47421 14.5252
15040 1.47305 14.5251
